"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
41081,"Pltano","28/04/2011 12:01","Alto (> 8 mts)",168,"Grande",-68.8382567418,-32.8839253654,3,"Parque O'Higgins",1531146.02653,0,"muy alto"
38206,"Morera","25/08/2010 10:03","Muy bajo (1 - 2 mts)",25,"Mediano",-68.8473232361,-32.8736193672,6,"Residencial Norte",2694682.37982,0,"bajo"
11084,"Morera","21/03/2011 11:52","Alto (> 8 mts)",125,"Grande",-68.8552208125,-32.8806244775,6,"Residencial Norte",2694682.37982,0,"alto"
31079,"Morera","09/02/2011 09:47","Alto (> 8 mts)",144,"Grande",-68.8546573124,-32.8651741751,6,"Residencial Norte",2694682.37982,0,"alto"
22812,"Fresno americano","14/06/2011 12:23","Medio (4 - 8 mts)",32,"Mediano",-68.8589957963,-32.9022812696,5,"Residencial Sur",2423808.92355,0,"bajo"
2500,"Fresno europeo","20/10/2011 12:08","Medio (4 - 8 mts)",90,"Grande",-68.8368927049,-32.8885192221,3,"Parque O'Higgins",1531146.02653,0,"medio"
16401,"Pltano","02/08/2011 10:39","Alto (> 8 mts)",210,"Grande",-68.8356934345,-32.8663248934,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
39517,"Liquidambar","10/11/2010 11:00","Bajo (2 - 4 mts)",45,"Mediano",-68.8545580262,-32.8698129133,6,"Residencial Norte",2694682.37982,0,"bajo"
4918,"Paraiso","20/07/2011 09:21","Muy bajo (1 - 2 mts)",5,"Chico",-68.8428229922,-32.864841617,4,"Cuarta Oeste",1173332.70145,0,"bajo"
13995,"Fresno americano","29/11/2011 17:58","Bajo (2 - 4 mts)",12,"Chico",-68.8781017882,-32.8648049848,8,"Aeroparque",2203364.73622,0,"bajo"
5326,"Paraiso sombrilla","27/04/2011 10:57","Muy bajo (1 - 2 mts)",7,"Chico",-68.8419220965,-32.8780435254,1,"Parque Central",1655357.93265,0,"bajo"
39540,"Morera","01/11/2010 10:15","Alto (> 8 mts)",198,"Grande",-68.8490099043,-32.869338006,6,"Residencial Norte",2694682.37982,0,"muy alto"
18823,"Morera","09/08/2011 11:47","Alto (> 8 mts)",150,"Grande",-68.8354820962,-32.8690347039,4,"Cuarta Oeste",1173332.70145,0,"alto"
13171,"Fresno europeo","18/02/2011 10:03","Bajo (2 - 4 mts)",24,"Mediano",-68.8464862894,-32.8660233306,4,"Cuarta Oeste",1173332.70145,0,"bajo"
42177,"Morera","06/05/2011 11:04","Alto (> 8 mts)",163,"Grande",-68.8405553428,-32.8745299299,1,"Parque Central",1655357.93265,0,"muy alto"
36046,"Morera","18/03/2011 13:25","Alto (> 8 mts)",58,"Mediano",-68.857282843,-32.8749314598,6,"Residencial Norte",2694682.37982,0,"bajo"
40651,"Morera","13/04/2011 09:49","Alto (> 8 mts)",210,"Grande",-68.8434083108,-32.8850467423,1,"Parque Central",1655357.93265,0,"muy alto"
18509,"Morera","06/07/2011 13:29","Alto (> 8 mts)",155,"Grande",-68.8379646608,-32.874765189,1,"Parque Central",1655357.93265,1,"alto"
42474,"Perenne","30/09/2011 14:58","Medio (4 - 8 mts)",70,"Grande",-68.8315093422,-32.8764719516,4,"Cuarta Este Área Fundacional",1822015.85685,1,"medio"
37246,"Acer","11/03/2011 10:27","Alto (> 8 mts)",160,"Grande",-68.8569256066,-32.8728163158,6,"Residencial Norte",2694682.37982,0,"muy alto"
16779,"Paraiso","11/08/2011 13:28","Medio (4 - 8 mts)",50,"Mediano",-68.8399007996,-32.8625261868,4,"Cuarta Oeste",1173332.70145,0,"bajo"
45890,"Paraiso","25/08/2011 11:56","Bajo (2 - 4 mts)",30,"Mediano",-68.820380836,-32.870131447,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
14911,"Paraiso","19/12/2011 08:52","Medio (4 - 8 mts)",110,"Grande",-68.880675669,-32.8735833085,8,"Aeroparque",2203364.73622,0,"medio"
41276,"Fresno europeo","11/04/2011 10:01","Bajo (2 - 4 mts)",21,"Mediano",-68.8406423213,-32.8818760106,1,"Parque Central",1655357.93265,0,"bajo"
37831,"Fresno europeo","10/12/2010 10:21","Medio (4 - 8 mts)",87,"Grande",-68.8492174287,-32.8724162802,6,"Residencial Norte",2694682.37982,0,"medio"
35074,"Fresno europeo","22/03/2011 09:48","Alto (> 8 mts)",100,"Grande",-68.8550908071,-32.8801304489,6,"Residencial Norte",2694682.37982,0,"medio"
40585,"Morera","15/04/2011 11:54","Alto (> 8 mts)",125,"Grande",-68.8460044686,-32.8838078757,1,"Parque Central",1655357.93265,1,"alto"
7349,"Fresno europeo","23/06/2011 10:17","Medio (4 - 8 mts)",124,"Grande",-68.8624902299,-32.90110984,5,"Residencial Sur",2423808.92355,0,"alto"
13119,"Morera","17/02/2011 13:25","Medio (4 - 8 mts)",88,"Grande",-68.8456753687,-32.8654865772,4,"Cuarta Oeste",1173332.70145,0,"medio"
35036,"Morera","23/03/2011 09:30","Alto (> 8 mts)",93,"Grande",-68.8540059841,-32.8810162576,6,"Residencial Norte",2694682.37982,0,"medio"
7287,"Acer","10/05/2011 13:04","Bajo (2 - 4 mts)",32,"Mediano",-68.8540616662,-32.9018638908,2,"Barrio Civico",2366816.36021,0,"bajo"
18842,"Aguaribay","08/08/2011 10:33","Alto (> 8 mts)",400,"Grande",-68.8395749203,-32.8706332683,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
13145,"Paraiso","21/02/2011 08:54","Alto (> 8 mts)",140,"Grande",-68.8470416896,-32.8645674702,4,"Cuarta Oeste",1173332.70145,0,"alto"
37813,"Fresno europeo","10/12/2010 11:17","Alto (> 8 mts)",130,"Grande",-68.8485878745,-32.8719038083,6,"Residencial Norte",2694682.37982,0,"alto"
45430,"Morera","09/09/2011 09:24","Medio (4 - 8 mts)",233,"Grande",-68.8259900604,-32.8730431902,4,"Cuarta Este Área Fundacional",1822015.85685,0,"muy alto"
9952,"Paraiso","12/11/2010 11:17","Medio (4 - 8 mts)",170,"Grande",-68.8561586255,-32.8704916237,6,"Residencial Norte",2694682.37982,0,"muy alto"
3312,"Pltano","28/09/2011 09:17","Alto (> 8 mts)",110,"Grande",-68.8279376388,-32.8764034957,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
39914,"Morera","02/05/2011 10:09","Medio (4 - 8 mts)",170,"Grande",-68.8431307463,-32.8758386583,1,"Parque Central",1655357.93265,0,"muy alto"
17182,"Olmo comun","04/07/2011 10:47","Alto (> 8 mts)",150,"Grande",-68.8362830945,-32.8632442247,4,"Cuarta Oeste",1173332.70145,0,"alto"
23207,"Morera","24/01/2011 09:37","Alto (> 8 mts)",110,"Grande",-68.8511307619,-32.9017886664,2,"Barrio Civico",2366816.36021,0,"medio"
6860,"Morera","07/06/2011 10:49","Alto (> 8 mts)",140,"Grande",-68.8575438293,-32.8951873347,5,"Residencial Sur",2423808.92355,0,"alto"
24766,"Morera","15/02/2011 12:50","Alto (> 8 mts)",150,"Grande",-68.8400542201,-32.8964681806,2,"Barrio Civico",2366816.36021,0,"alto"
43988,"Fresno americano","17/10/2011 08:58","Alto (> 8 mts)",170,"Grande",-68.8334116197,-32.8860105535,3,"Parque O'Higgins",1531146.02653,0,"muy alto"
32383,"Morera","06/05/2011 09:06","Alto (> 8 mts)",115,"Grande",-68.8529644843,-32.8924917907,5,"Residencial Sur",2423808.92355,0,"alto"
46523,"Morera","16/08/2011 13:44","Alto (> 8 mts)",165,"Grande",-68.8317312537,-32.8674368265,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
9343,"Paraiso","18/02/2011 11:37","Alto (> 8 mts)",140,"Grande",-68.8465534159,-32.8654875328,4,"Cuarta Oeste",1173332.70145,0,"alto"
6363,"Morera","29/06/2011 09:12","Alto (> 8 mts)",100,"Grande",-68.8523840628,-32.8915657759,5,"Residencial Sur",2423808.92355,0,"medio"
28253,"Morera","28/02/2011 16:29","Alto (> 8 mts)",122,"Grande",-68.8482019151,-32.893238942,2,"Barrio Civico",2366816.36021,0,"alto"
27940,"Fresno europeo","03/11/2011 11:06","Alto (> 8 mts)",132,"Grande",-68.8376308082,-32.8933053527,3,"Parque O'Higgins",1531146.02653,0,"alto"
22534,"Morera","17/06/2011 09:22","Medio (4 - 8 mts)",85,"Grande",-68.861133589,-32.9001321392,5,"Residencial Sur",2423808.92355,0,"medio"
13142,"Morera","21/02/2011 09:03","Alto (> 8 mts)",170,"Grande",-68.8470365983,-32.8647872793,4,"Cuarta Oeste",1173332.70145,1,"muy alto"
34000,"Pltano","26/05/2011 09:43","Medio (4 - 8 mts)",120,"Grande",-68.8530062958,-32.8846460383,5,"Residencial Sur",2423808.92355,0,"alto"
29073,"Pltano","18/04/2011 09:36","Alto (> 8 mts)",165,"Grande",-68.8450999062,-32.8872571361,1,"Parque Central",1655357.93265,0,"muy alto"
44558,"Morera","20/10/2011 09:16","Alto (> 8 mts)",180,"Grande",-68.8341458892,-32.8858219919,3,"Parque O'Higgins",1531146.02653,0,"muy alto"
16529,"Caducifolio","19/07/2011 11:19","Alto (> 8 mts)",130,"Grande",-68.8416978891,-32.8647038017,4,"Cuarta Oeste",1173332.70145,0,"alto"
47959,"Olmo comun","02/09/2011 10:21","Medio (4 - 8 mts)",199,"Grande",-68.8259747164,-32.8688642683,4,"Cuarta Este Área Fundacional",1822015.85685,0,"muy alto"
16101,"Pltano","15/07/2011 10:57","Alto (> 8 mts)",132,"Grande",-68.8448392338,-32.8714983053,6,"Residencial Norte",2694682.37982,0,"alto"
17340,"Morera","08/08/2011 09:48","Alto (> 8 mts)",165,"Grande",-68.835244713,-32.8658491101,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
40108,"Paraiso","14/04/2011 13:02","Muy bajo (1 - 2 mts)",4,"Chico",-68.8445922789,-32.8795074106,1,"Parque Central",1655357.93265,0,"bajo"
45117,"Morera","31/08/2011 15:50","Alto (> 8 mts)",130,"Grande",-68.8257638553,-32.8706933318,4,"Cuarta Este Área Fundacional",1822015.85685,1,"alto"
18179,"Morera","26/07/2011 09:03","Alto (> 8 mts)",160,"Grande",-68.8397487202,-32.869885716,4,"Cuarta Oeste",1173332.70145,1,"muy alto"
27883,"Pltano","04/11/2011 07:38","Alto (> 8 mts)",180,"Grande",-68.8383093859,-32.8934142266,2,"Barrio Civico",2366816.36021,0,"muy alto"
20803,"Olmo comun","01/06/2011 12:26","Alto (> 8 mts)",115,"Grande",-68.8629772833,-32.8961537409,5,"Residencial Sur",2423808.92355,0,"alto"
8264,"Ailanthus","09/03/2011 18:57","Alto (> 8 mts)",42,"Mediano",-68.8453281531,-32.892276197,2,"Barrio Civico",2366816.36021,0,"bajo"
36258,"Morera","17/03/2011 12:23","Alto (> 8 mts)",146,"Grande",-68.8532342637,-32.8786027996,6,"Residencial Norte",2694682.37982,1,"alto"
32459,"Morera","24/05/2011 13:47","Bajo (2 - 4 mts)",22,"Mediano",-68.851579606,-32.8885063009,5,"Residencial Sur",2423808.92355,0,"bajo"
11748,"Morera","02/06/2010 11:15","Medio (4 - 8 mts)",157,"Grande",-68.8502638824,-32.8673399654,6,"Residencial Norte",2694682.37982,0,"muy alto"
45390,"Fresno europeo","16/09/2011 09:18","Alto (> 8 mts)",133,"Grande",-68.8246648301,-32.8715466921,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
30648,"Fresno europeo","01/02/2011 13:05","Muy bajo (1 - 2 mts)",12,"Chico",-68.8546815582,-32.866791711,6,"Residencial Norte",2694682.37982,0,"bajo"
30272,"Pltano","04/03/2011 13:06","Alto (> 8 mts)",235,"Grande",-68.8416911775,-32.8894518612,3,"Parque O'Higgins",1531146.02653,0,"muy alto"
26962,"Fresno europeo","01/11/2011 16:18","Bajo (2 - 4 mts)",100,"Grande",-68.8367206983,-32.886342659,3,"Parque O'Higgins",1531146.02653,0,"medio"
3759,"Morera","29/08/2011 11:41","Alto (> 8 mts)",158,"Grande",-68.8183336941,-32.8698043184,4,"Cuarta Este Área Fundacional",1822015.85685,1,"muy alto"
2797,"Paraiso","11/11/2011 09:08","Medio (4 - 8 mts)",85,"Grande",-68.828839042,-32.8851628085,3,"Parque O'Higgins",1531146.02653,0,"medio"
4255,"Morera","11/07/2011 11:08","Alto (> 8 mts)",53,"Mediano",-68.834598658,-32.8705105277,4,"Cuarta Oeste",1173332.70145,0,"bajo"
6049,"Fresno europeo","14/04/2011 12:50","Bajo (2 - 4 mts)",22,"Mediano",-68.8462186554,-32.8813527454,1,"Parque Central",1655357.93265,0,"bajo"
28740,"Pltano","11/03/2011 13:23","Alto (> 8 mts)",226,"Grande",-68.8482217343,-32.8868340847,1,"Parque Central",1655357.93265,0,"muy alto"
17844,"Paraiso","02/08/2011 10:26","Alto (> 8 mts)",110,"Grande",-68.8363078985,-32.8669054887,4,"Cuarta Oeste",1173332.70145,0,"medio"
15041,"Paraiso sombrilla","22/12/2011 17:11","Medio (4 - 8 mts)",95,"Grande",-68.8813077375,-32.8715938527,8,"Aeroparque",2203364.73622,0,"medio"
45962,"Morera","25/08/2011 10:55","Alto (> 8 mts)",137,"Grande",-68.8183755094,-32.8695427373,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
43029,"Fresno europeo","04/10/2011 11:34","Alto (> 8 mts)",120,"Grande",-68.8324347958,-32.8777379998,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
30684,"Morera","03/02/2011 09:55","Alto (> 8 mts)",60,"Mediano",-68.8551995613,-32.8667408528,6,"Residencial Norte",2694682.37982,0,"medio"
33468,"Fresno europeo","15/06/2011 10:05","Medio (4 - 8 mts)",70,"Grande",-68.8569859704,-32.8895932203,5,"Residencial Sur",2423808.92355,0,"medio"
30124,"Fresno americano","25/04/2011 13:11","Medio (4 - 8 mts)",83,"Grande",-68.84190415,-32.8868774399,3,"Parque O'Higgins",1531146.02653,0,"medio"
20730,"Morera","31/05/2011 10:24","Alto (> 8 mts)",115,"Grande",-68.863307166,-32.8975816679,5,"Residencial Sur",2423808.92355,0,"alto"
22504,"Fresno europeo","27/06/2011 14:24","Medio (4 - 8 mts)",95,"Grande",-68.8587603138,-32.9004015209,5,"Residencial Sur",2423808.92355,0,"medio"
26594,"Pltano","03/11/2011 11:43","Alto (> 8 mts)",180,"Grande",-68.8316560298,-32.8911256392,3,"Parque O'Higgins",1531146.02653,1,"muy alto"
35702,"Morera","17/03/2011 12:32","Bajo (2 - 4 mts)",60,"Mediano",-68.8553250109,-32.8750416727,6,"Residencial Norte",2694682.37982,0,"medio"
10718,"Olmo comun","06/04/2011 14:07","Alto (> 8 mts)",115,"Grande",-68.8590061533,-32.8763805778,7,"Residencial Parque",1786336.08966,0,"alto"
8015,"Fresno europeo","17/02/2011 10:07","Medio (4 - 8 mts)",40,"Mediano",-68.840113771,-32.8883926787,3,"Parque O'Higgins",1531146.02653,0,"bajo"
20632,"Fresno europeo","06/06/2011 11:01","Medio (4 - 8 mts)",75,"Grande",-68.8592897621,-32.8959790549,5,"Residencial Sur",2423808.92355,0,"medio"
30402,"Morera","04/03/2011 09:37","Alto (> 8 mts)",130,"Grande",-68.8399299643,-32.890471462,3,"Parque O'Higgins",1531146.02653,0,"alto"
25274,"Olmo comun","08/02/2011 10:02","Alto (> 8 mts)",85,"Grande",-68.8379349984,-32.8994402255,2,"Barrio Civico",2366816.36021,0,"medio"
1665,"Morera","23/11/2011 08:09","Medio (4 - 8 mts)",66,"Grande",-68.8719847274,-32.8785608045,7,"Residencial Parque",1786336.08966,0,"medio"
21945,"Paraiso","02/06/2011 13:19","Alto (> 8 mts)",106,"Grande",-68.8580157261,-32.8940524142,5,"Residencial Sur",2423808.92355,0,"medio"
5696,"Morera","29/04/2011 13:57","Bajo (2 - 4 mts)",20,"Chico",-68.8392989986,-32.8748372497,1,"Parque Central",1655357.93265,0,"bajo"
17446,"Morera","29/07/2011 09:49","Alto (> 8 mts)",108,"Grande",-68.8346818082,-32.8669709775,4,"Cuarta Oeste",1173332.70145,0,"medio"
46944,"Morera","07/09/2011 10:09","Alto (> 8 mts)",108,"Grande",-68.8333143247,-32.8716389477,4,"Cuarta Este Área Fundacional",1822015.85685,1,"medio"
24926,"Fresno europeo","10/02/2011 08:48","Alto (> 8 mts)",150,"Grande",-68.8381745659,-32.8974373336,2,"Barrio Civico",2366816.36021,0,"alto"
38092,"Fresno europeo","06/12/2010 11:26","Alto (> 8 mts)",167,"Grande",-68.8477971479,-32.8726708216,6,"Residencial Norte",2694682.37982,0,"muy alto"
15800,"Fresno europeo","21/11/2011 18:10","Bajo (2 - 4 mts)",64,"Grande",-68.8735674853,-32.8793529093,7,"Residencial Parque",1786336.08966,0,"medio"
10675,"Morera","23/03/2011 12:32","Bajo (2 - 4 mts)",34,"Mediano",-68.8515180009,-32.8757555306,6,"Residencial Norte",2694682.37982,0,"bajo"
24192,"Morera","26/01/2011 13:21","Alto (> 8 mts)",200,"Grande",-68.8450579378,-32.900767789,2,"Barrio Civico",2366816.36021,0,"muy alto"
15532,"Fresno americano","18/11/2011 17:45","Bajo (2 - 4 mts)",28,"Mediano",-68.8606269665,-32.871321708,7,"Residencial Parque",1786336.08966,0,"bajo"
21863,"Morera","07/06/2011 09:24","Alto (> 8 mts)",120,"Grande",-68.858328179,-32.895840381,5,"Residencial Sur",2423808.92355,0,"alto"
1829,"Fresno americano","18/11/2011 17:17","Muy bajo (1 - 2 mts)",10,"Chico",-68.8608488789,-32.8710214221,7,"Residencial Parque",1786336.08966,0,"bajo"
6944,"Fresno europeo","03/06/2011 10:01","Bajo (2 - 4 mts)",28,"Mediano",-68.8583889103,-32.8968627166,5,"Residencial Sur",2423808.92355,0,"bajo"
9391,"Morera","15/02/2011 10:24","Medio (4 - 8 mts)",66,"Grande",-68.8444573847,-32.8659125778,4,"Cuarta Oeste",1173332.70145,0,"medio"
35619,"Paraiso","15/03/2011 13:36","Alto (> 8 mts)",160,"Grande",-68.8564063967,-32.8739106418,6,"Residencial Norte",2694682.37982,1,"muy alto"
30531,"Pltano","04/04/2011 15:39","Alto (> 8 mts)",178,"Grande",-68.8392052766,-32.8883577329,3,"Parque O'Higgins",1531146.02653,0,"muy alto"
29749,"Pltano","15/03/2011 09:59","Alto (> 8 mts)",210,"Grande",-68.8401494384,-32.8928449481,2,"Barrio Civico",2366816.36021,0,"muy alto"
20539,"Morera","03/06/2011 09:03","Alto (> 8 mts)",160,"Grande",-68.8593395977,-32.8970423848,5,"Residencial Sur",2423808.92355,0,"muy alto"
44710,"Fresno europeo","24/08/2011 09:35","Alto (> 8 mts)",170,"Grande",-68.8228225176,-32.8681104463,4,"Cuarta Este Área Fundacional",1822015.85685,0,"muy alto"
295,"Fresno europeo","05/03/2012 13:33","Bajo (2 - 4 mts)",120,"Grande",-68.8226190791,-32.8676765909,4,"Cuarta Este Área Fundacional",1822015.85685,1,"alto"
46282,"Morera","21/09/2011 09:42","Alto (> 8 mts)",160,"Grande",-68.8230828715,-32.8742042563,4,"Cuarta Este Área Fundacional",1822015.85685,0,"muy alto"
33522,"Pltano","16/06/2011 11:58","Alto (> 8 mts)",170,"Grande",-68.8548126608,-32.8890101248,5,"Residencial Sur",2423808.92355,0,"muy alto"
8643,"Morera","04/02/2011 10:36","Alto (> 8 mts)",41,"Mediano",-68.8404041281,-32.9018890712,2,"Barrio Civico",2366816.36021,0,"bajo"
10113,"Morera","03/01/2011 12:02","Muy bajo (1 - 2 mts)",5,"Chico",-68.8566627379,-32.8714739141,6,"Residencial Norte",2694682.37982,0,"bajo"
43256,"Fresno europeo","24/10/2011 08:51","Medio (4 - 8 mts)",120,"Grande",-68.8347117683,-32.8799007573,1,"Parque Central",1655357.93265,0,"alto"
17688,"Morera","14/07/2011 12:47","Alto (> 8 mts)",130,"Grande",-68.8419646093,-32.869550129,4,"Cuarta Oeste",1173332.70145,0,"alto"
25014,"Fresno europeo","15/02/2011 11:51","Alto (> 8 mts)",137,"Grande",-68.8348834155,-32.8962164442,2,"Barrio Civico",2366816.36021,0,"alto"
18037,"Morera","01/08/2011 09:52","Alto (> 8 mts)",130,"Grande",-68.8403001942,-32.8681993634,4,"Cuarta Oeste",1173332.70145,0,"alto"
41394,"Morera","15/04/2011 11:13","Alto (> 8 mts)",184,"Grande",-68.8416663647,-32.8818903298,1,"Parque Central",1655357.93265,0,"muy alto"
21537,"Pltano","08/06/2011 11:30","Alto (> 8 mts)",210,"Grande",-68.8536386699,-32.8949668221,5,"Residencial Sur",2423808.92355,0,"muy alto"
13485,"Morera","31/01/2011 13:08","Alto (> 8 mts)",160,"Grande",-68.8519959131,-32.8638352194,6,"Residencial Norte",2694682.37982,0,"muy alto"
6549,"Morera","23/05/2011 10:24","Alto (> 8 mts)",104,"Grande",-68.8568509429,-32.8912006243,5,"Residencial Sur",2423808.92355,1,"medio"
4523,"Paraiso","29/07/2011 13:46","Medio (4 - 8 mts)",57,"Mediano",-68.8414508034,-32.8681531832,4,"Cuarta Oeste",1173332.70145,0,"bajo"
20894,"Jacarand","27/05/2011 09:41","Muy bajo (1 - 2 mts)",8,"Chico",-68.8614598196,-32.8955895129,5,"Residencial Sur",2423808.92355,0,"bajo"
46793,"Fresno americano","07/09/2011 11:02","Bajo (2 - 4 mts)",80,"Grande",-68.8320589147,-32.8719331143,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
6439,"Acacia SP","23/05/2011 13:54","Muy bajo (1 - 2 mts)",12,"Chico",-68.8506236156,-32.889277569,5,"Residencial Sur",2423808.92355,0,"bajo"
4833,"Morera","26/07/2011 09:48","Bajo (2 - 4 mts)",20,"Chico",-68.8408216504,-32.8657792119,4,"Cuarta Oeste",1173332.70145,0,"bajo"
11296,"Fresno europeo","10/01/2011 09:50","Bajo (2 - 4 mts)",20,"Chico",-68.8466225038,-32.9032747846,2,"Barrio Civico",2366816.36021,0,"bajo"
42405,"Paraiso sombrilla","29/09/2011 10:40","Bajo (2 - 4 mts)",38,"Mediano",-68.8346844753,-32.8753221109,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
33454,"Fresno europeo","15/06/2011 11:12","Alto (> 8 mts)",80,"Grande",-68.8573052039,-32.8885995048,5,"Residencial Sur",2423808.92355,0,"medio"
2617,"Braquiquito","27/10/2011 16:27","Bajo (2 - 4 mts)",30,"Mediano",-68.8296294969,-32.8804111524,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
27613,"Pltano","07/11/2011 08:42","Alto (> 8 mts)",160,"Grande",-68.8403392153,-32.8947176076,2,"Barrio Civico",2366816.36021,0,"muy alto"
26975,"Morera","03/11/2011 17:04","Bajo (2 - 4 mts)",44,"Mediano",-68.8341793324,-32.8863614067,3,"Parque O'Higgins",1531146.02653,0,"bajo"
3703,"Prunas","26/08/2011 10:58","Bajo (2 - 4 mts)",18,"Chico",-68.8241702542,-32.8701259292,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
36652,"Liquidambar","06/06/2011 09:59","Bajo (2 - 4 mts)",40,"Mediano",-68.8603440248,-32.8826278928,7,"Residencial Parque",1786336.08966,0,"bajo"
35095,"Morera","21/03/2011 11:49","Medio (4 - 8 mts)",60,"Mediano",-68.855226309,-32.8806549403,6,"Residencial Norte",2694682.37982,0,"medio"
24563,"Morera","28/01/2011 13:43","Alto (> 8 mts)",76,"Grande",-68.8437052571,-32.9021909558,2,"Barrio Civico",2366816.36021,0,"medio"
5951,"Morera","02/05/2011 11:06","Alto (> 8 mts)",160,"Grande",-68.8447341171,-32.8750962755,1,"Parque Central",1655357.93265,0,"muy alto"
9929,"Morera","17/11/2010 10:02","Alto (> 8 mts)",280,"Grande",-68.8578566701,-32.8705829812,6,"Residencial Norte",2694682.37982,0,"muy alto"
30227,"Morera","10/03/2011 09:22","Alto (> 8 mts)",175,"Grande",-68.842841847,-32.8911061174,2,"Barrio Civico",2366816.36021,1,"muy alto"
30312,"Pltano","11/03/2011 08:20","Alto (> 8 mts)",160,"Grande",-68.8420475708,-32.8908352279,2,"Barrio Civico",2366816.36021,0,"muy alto"
39748,"Morera","02/05/2011 12:04","Alto (> 8 mts)",140,"Grande",-68.8459340157,-32.8794272761,1,"Parque Central",1655357.93265,0,"alto"
17585,"Morera","28/07/2011 09:16","Medio (4 - 8 mts)",126,"Grande",-68.8399756675,-32.8664504905,4,"Cuarta Oeste",1173332.70145,0,"alto"
40731,"Morera","15/04/2011 12:30","Alto (> 8 mts)",200,"Grande",-68.843020326,-32.8844935095,1,"Parque Central",1655357.93265,0,"muy alto"
31907,"Morera","01/06/2011 09:57","Medio (4 - 8 mts)",160,"Grande",-68.8576978162,-32.8837240465,5,"Residencial Sur",2423808.92355,0,"muy alto"
36387,"Fresno europeo","21/03/2011 12:50","Alto (> 8 mts)",111,"Grande",-68.8517484841,-32.8798925426,6,"Residencial Norte",2694682.37982,0,"alto"
29955,"Morera","28/04/2011 12:15","Alto (> 8 mts)",200,"Grande",-68.8422671803,-32.886035177,1,"Parque Central",1655357.93265,0,"muy alto"
